verse_id,english_text
26034024,"» ' -pron- , jehovah , will be -pron- god , and -pron- servant david will be -pron- prince . -pron- , jehovah , have speak !"
26035005,"» ‘ » because -pron- have have everlasting enmity and have deliver the son of israel to the power of the sword to die by warfare at the time of -pron- calamity , at the time of the punishment of the end . « '"
26035010,"» for the reason that -pron- have say : ' these two nation and these two land will be -pron- , and -pron- will possess -pron- , '' although jehovah be there ."
26035012,"» ' then -pron- will know that -pron- , jehovah , have hear all -pron- insult -pron- have speak against the mountain of israel . -pron- say : ' -pron- be lay desolate . -pron- be give to -pron- for food . '"
26035013,» ' -pron- have speak arrogantly against -pron- and have continuously speak against -pron- . and -pron- have hear -pron- ! '
26036002,"' » ' the lord jehovah say : » because the enemy have speak against -pron- , aha ! and the everlasting height have become -pron- possession ."
26036003,» therefore prophesy and say : ' the lord jehovah say : for good reason -pron- have make -pron- desolate and crush -pron- from every side . that way -pron- would become a possession of the rest of the nation and -pron- have become a subject of conversation for the people .
26036004,"' » ' therefore , o mountain of israel , hear the word of the lord jehovah . the lord jehovah say to the mountain and to the hill , to the ravine and to the valley , to the desolate waste and to the forsaken city that have become a prey and derision to the rest of the nation that be round about ,"
26036005,"' » ' the lord jehovah say : ' surely in the fire of -pron- jealousy -pron- have speak against the rest of the nation , and against all edom , who appropriate -pron- land for -pron- as a possession with wholeheart joy and with scorn , to drive -pron- out for a prey . ' « '"
26036019,» -pron- force -pron- into other nation . -pron- become scatter among the nation . -pron- judge -pron- base on the way that -pron- live and base on everything that -pron- have do .
26036022,"» so tell the people of israel , ' the lord jehovah say : » -pron- be about to do something , people of israel . -pron- will not do this for -pron- sake but for the sake of -pron- holy name , which -pron- have dishonor among the nation wherever -pron- have go . « '"
26036023,"» -pron- will reveal the holiness of -pron- great name , which have be dishonor by the nation . -pron- be the name that -pron- have dishonor among -pron- . then the nation will know that -pron- be jehovah . this be because -pron- will reveal -pron- holiness among -pron- as -pron- watch , '' declare the lord jehovah ."
26036035,"people will say : » this wasteland have become like the garden of eden . the city be destroy . -pron- be empty and ruin , but now -pron- be fortify and have people live in -pron- ."
26036036,"' the surround nation that be leave will know that -pron- , jehovah , have rebuild the ruin place and plant crop in the land that be empty . -pron- , jehovah , have speak , and -pron- have do -pron- . '"
26037011,"jehovah also say : » son of man , all the people of israel be like these bone . the people say : -pron- bone be dry , and -pron- hope have vanish . -pron- be completely destroy ."
26037014,"' -pron- will put -pron- spirit in -pron- , and -pron- will live . -pron- will place -pron- in -pron- own land . then -pron- will know that -pron- , jehovah , have speak , and -pron- have do -pron- , '' declare jehovah . «"
26037021,» tell -pron- : ' the lord jehovah say : » -pron- will take the israelites out of the nation where -pron- have go . -pron- will gather -pron- from everywhere and bring -pron- to -pron- own land .
26037028,"» ‘ » then the nation will know that -pron- , jehovah , have set israel apart as holy , because -pron- holy place will be among -pron- permanently . « ' «"
26038013,"‘ » sheba and dedan and the merchant of tarshish with all -pron- village will say to -pron- : have -pron- come to capture spoil ? have -pron- assemble -pron- company to seize plunder , to carry away silver and gold , to take away cattle and good , to capture great spoil ? « '"
26039005,"» ' -pron- will fall dead in the open field . -pron- , '' the lord jehovah , ' have speak ."
26039010,"» ' -pron- will not have to gather firewood in the field or cut down tree in the forest , because -pron- will have the abandon weapon to burn . -pron- will loot and plunder those who loot and plunder -pron- . the lord jehovah have speak . '"
26039026,"» when -pron- live safely in a land where no one will frighten -pron- , -pron- will forget -pron- shame and all the unfaithful thing -pron- have do against -pron- ."
26041006,"the room be arrange on three different story . there be thirty room on each story . these room have support all the way around the temple wall , but these support be not fasten to the temple wall ."
26043008,» -pron- put -pron- doorway by -pron- doorway and -pron- doorpost by -pron- doorpost . only a wall separate -pron- from -pron- . -pron- dishonor -pron- holy name because of the disgusting thing that -pron- have do . so -pron- destroy -pron- in -pron- anger .
26043011,"» suppose -pron- be ashamed of everything that -pron- have do . then show -pron- the design of the temple , -pron- arrangement , -pron- exit and entrance - -pron- entire design . tell -pron- about all -pron- rule and regulation . then write these thing down for -pron- so that -pron- can remember -pron- design and follow all -pron- rule ."
26044012,"» ' -pron- have swear against -pron- because -pron- minister to -pron- before -pron- idol and become a stumbling block of iniquity to the house of israel , '' declare the lord jehovah . ' -pron- will bear the punishment for -pron- iniquity . '"
26044013,"» ' -pron- will not serve as a priest to -pron- , nor come near to any of -pron- holy thing , to the thing that be most holy . -pron- will bear -pron- shame for -pron- abomination that -pron- have commit ."
26044022,» ' -pron- must not marry widow or woman who have be divorce . -pron- may marry only virgin from the nation of israel or widow of priest . '
26044031,» ' the priest must never eat any bird or animal that have die naturally or be kill by other wild animal . '
26047005,-pron- measure another fifteen hundred foot . but the water have rise so much that -pron- become a river that -pron- could not cross . the river be too deep to cross except by swim .
26048011,» this land that have be set apart will belong to the priest who be descendant of zadok . -pron- take care of -pron- holy place . -pron- do not wander away with the israelites as the levites do .
27002005,"the king answer : » -pron- have decide . if -pron- do not make the dream know to -pron- and -pron- be interpretation -pron- will be cut in piece , and -pron- house will be make a dunghill foul smell pile of rubbish ."
27002023,"» -pron- thank -pron- , and praise -pron- , o god of -pron- father . -pron- have give -pron- wisdom and may . -pron- have make known to -pron- what -pron- desire from -pron- . for -pron- have make known to -pron- the king 's situation . «"
27003015,"» now if -pron- be ready at the time -pron- hear the sound of the horn , flute , harp , zither , pipe , and all kind of music , to fall down and worship the image that -pron- have make , good ! but if -pron- do not worship -pron- -pron- will be throw into the midst of a blazing furnace that same hour . what god will be able to rescue -pron- from -pron- hand ? «"
27004009,"' » o belteshazzar , master of the magician , -pron- know that the spirit of the holy god be in -pron- and no secret trouble -pron- ! tell -pron- the vision -pron- have see in -pron- dream . give -pron- the interpretation ."
27004018,"' » -pron- , king nebuchadnezzar , have see this dream and -pron- o belteshazzar , declare the interpretation ! for all the wise man of -pron- kingdom be not able to make the interpretation know to -pron- . -pron- be able for the spirit of the holy god be in -pron- ! '"
27004022,"-pron- be -pron- o king ! -pron- have grow and become strong . -pron- greatness have grow , and reach to heaven . -pron- dominion be to the end of the earth ."
27004024,"this be the interpretation , o king . -pron- be the decree from the most high that have come to -pron- lord the king ."
27005016,"» -pron- have hear that -pron- can give interpretation and dissolve doubt . if -pron- can read the writing and make the interpretation know to -pron- -pron- will be clothe with purple , and have a chain of gold about -pron- neck , and will be the third ruler in the kingdom . «"
27006024,"the king command that the man that accuse daniel and have -pron- throw into the den of lion be throw into the den of lion . -pron- cast -pron- into the den of lion , -pron- child , and -pron- wife ; and the lion kill -pron- and break -pron- bone in piece before -pron- reach the bottom of the den ."
27008023,"» toward the end of -pron- kingdom , when the transgressor have reach -pron- fullness , a fierce king will arise who will understand sinister scheme ."
27009005,"» -pron- have sin . -pron- have deal perversely . -pron- have act wickedly and have rebel , even turn aside from -pron- precept and from -pron- ordinance ."
27009010,"» -pron- have not obey the voice of jehovah -pron- god , to walk in -pron- law , which -pron- set before -pron- by -pron- servant the prophet ."
27009013,"» as -pron- be write in the law of moses , all this evil have come upon -pron- . yet -pron- have not earnestly request the favor of jehovah -pron- god . -pron- should turn from -pron- iniquity , and have discernment in -pron- truth ."
27009016,"» o jehovah , accord to all -pron- righteousness , let -pron- anger , -pron- pray -pron- , be turn away from -pron- city jerusalem , -pron- holy mountain . because of -pron- sin , and the iniquity of -pron- father , jerusalem and -pron- people have become a reproach to all those who be round about -pron- ."
27009021,"while -pron- be speak in prayer , the spirit person who look like a man gabriel , whom -pron- have see in the vision at the beginning , be inspire to come quickly and touch -pron- . -pron- be about the time of the evening offering ."
27009022,"-pron- instruct -pron- : » o daniel , « -pron- say , » -pron- have now come to give -pron- wisdom insight and understanding ."
27010012,"then -pron- say : » do not fear daniel ! from the first day that -pron- set -pron- heart to understand , and to humble -pron- before -pron- god , -pron- word be hear . -pron- have come in response to -pron- prayer ."
27010014,» now -pron- have come to make -pron- understand what will happen to -pron- people in the future for the vision be yet for many day . «
27010019,"-pron- say , » o man greatly beloved , do not fear , peace be to -pron- , be strong , yes , be strong . « and when -pron- speak to -pron- , -pron- be strengthen , and say , » let -pron- lord speak for -pron- have strengthen -pron- . «"
27010020,then -pron- say : » do -pron- know why -pron- have come to -pron- ? now -pron- will return to fight with the prince of persia . the prince of greece will also come .
28004006,"-pron- people be destroy for lack of knowledge . because -pron- have reject knowledge , -pron- will also reject -pron- ! -pron- will not be a priest to -pron- since -pron- have forget the law of -pron- god . therefore , -pron- will forget -pron- child ."
28004018,-pron- drink wheat beer have become sour . -pron- play the harlot continually . -pron- ruler dearly love shame .
28005001,"» hear this , o -pron- priest and pay attention , o house of israel . give ear listen ! o house of the king the judgment be about -pron- . -pron- have be a snare at mizpah and a net spread upon tabor ."
28005007,» -pron- have deal treacherously against jehovah ! -pron- have bear strange child : now the new moon will devour -pron- with -pron- field .
28006001,"» come , and let -pron- return to jehovah . -pron- have tear -pron- to piece but -pron- will heal -pron- . -pron- have wound -pron- but -pron- will bandage -pron- ."
28006005,» therefore -pron- cut -pron- in piece by -pron- prophet . -pron- have kill -pron- with the word of -pron- mouth . -pron- judgment flash like lightning upon -pron- .
28006010,» -pron- have see a horrible thing in the house of israel . there ephraim be give to prostitution and israel be defile .
28007009,"» foreigner be use up -pron- strength , but -pron- do not realize -pron- . -pron- have become a gray - haired , old man , but -pron- do not realize -pron- ."
28007012,"» when -pron- go , -pron- will spread -pron- net over -pron- . -pron- will snatch -pron- out of the air like a bird . -pron- will punish -pron- for all the evil thing -pron- have do ."
28007013,"» woe to -pron- , for -pron- have stray from -pron- ! destruction be -pron- , for -pron- have rebel against -pron- ! -pron- would redeem -pron- , but -pron- speak lie against -pron- ."
28008008,» israel be swallow up . -pron- have already mix in with the other nation . -pron- have become worthless .
28009001,"» o israel , do not rejoice . do not celebrate as pagan nation do . -pron- have be unfaithful to -pron- god . -pron- have sell sex on every threshing floor ."
28009009,-pron- have go deep in depravity as in the day of gibeah . -pron- will remember -pron- iniquity . -pron- will punish -pron- sin .
28010004,"» -pron- utter empty word and make false promise and useless treaty . justice have become injustice , grow like poisonous weed in a plowed field ."
28010015,"» that be what will happen to -pron- , people of bethel , because of the terrible evil that -pron- have do . as soon as the battle begin , the king of israel will die . «"
28012002,» jehovah bring legal charge against judah and punish jacob because of the way -pron- people act . -pron- will pay -pron- back for what -pron- have do .
28013004,» -pron- am jehovah your god . -pron- bring -pron- out of egypt . -pron- have know no god besides -pron- . there be no savior except -pron- .
28013008,"» like a bear that have lose -pron- cub , -pron- will attack -pron- . -pron- will rip -pron- open . like a lion -pron- will devour -pron- . like a wild animal -pron- will tear -pron- apart ."
28013015,"» the people of ephraim have become important among -pron- relative . however , jehovah 's scorch wind will come from the east . -pron- will blow out of the desert . then -pron- spring will run dry , and -pron- well will dry up . the wind will destroy every precious thing in -pron- storehouse ."
29001007,» -pron- have lay -pron- vine waste and strip off the bark of -pron- fig tree . -pron- strip -pron- branch white and clean and throw -pron- away .
29001012,"» the vine and the fig tree fail . the pomegranate - tree , the palm - tree also , and the apple - tree , even all the tree of the field have dry up . joy have wither away from the son of man ."
29001017,» the seed rot under dirt clod . the storehouse be desolate . the barn be tear down because the grain have dry up .
29002026,» -pron- will have plenty to eat and be satisfied . -pron- will praise the name of jehovah -pron- god . -pron- have deal wondrously with -pron- . -pron- people will never again be put to shame .
29003008,"» -pron- will sell -pron- son and -pron- daughter into the hand of the child of judah . and -pron- will sell -pron- to the man of sheba , to a nation far off : for jehovah have speak -pron- ."
29003019,"» egypt will be desolation , and edom will be a desolate wilderness . this be because of the violence do to the child of judah , because -pron- have shed innocent blood in -pron- land ."
30003002,» of all the family of the earth -pron- have choose know only -pron- . therefore -pron- will punish -pron- for all -pron- sin .
30003004,» will a lion roar in the forest when -pron- have no prey ? will a young lion cry out from -pron- den if -pron- have capture nothing ?
30003008,» the lion have roar . who will not fear ? the lord jehovah have speak ! who will not prophesy ? «
30004002,"» the lord jehovah have swear by -pron- holiness that the day will come when -pron- will take -pron- away with meat hook , and those who remain with fish - hook ."
30005014,"» seek good and not evil , that -pron- may live . jehovah , the god of hosts , will be with -pron- , as -pron- have say ."
30006008,"the lord jehovah have swear by -pron- . jehovah , the god of hosts declare : » -pron- abhor the pride of jacob , and hate -pron- palace . therefore -pron- will deliver up the city with all that be in -pron- ."
30008002,"-pron- say : » amos , what do -pron- see ? « and -pron- say , » a basket of summer fruit . « then jehovah say to -pron- : » the end have come to -pron- people israel . -pron- will spare -pron- no longer ."
30008007,» jehovah have swear by the pride of jacob : -pron- will never forget any of -pron- work .
30009015,» -pron- will plant -pron- upon -pron- own land and -pron- will no more be pluck up out of -pron- land that -pron- have give -pron- . « jehovah -pron- god have speak .
31001001,"the vision of obadiah . the sovereign lord jehovah speak concern edom : » -pron- have hear news from jehovah . an ambassador be send to the nation , say , -pron- must stand up against -pron- edom in battle . «"
31001002,"» behold , -pron- have make -pron- small among the nation ! -pron- be greatly despise ."
31001015,» the day of jehovah draw near upon all the nation . -pron- will be do to -pron- just as -pron- have do . -pron- dealing will return upon -pron- head !
31001018,"» the house of jacob will be a fire ! the house of joseph will be a flame ! the house of esau will be for stubble and -pron- will burn among -pron- , and devour -pron- . there will be no survivor of the house of esau : for jehovah have speak !"
32001002,"» arise , go to nineveh the great city and proclaim against -pron- that jehovah have see -pron- terrible wickedness . «"
32001010,"then the man be very afraid , and -pron- ask : » what be this -pron- have do ? « for the man know that -pron- be run away from the presence of jehovah , because -pron- tell -pron- ."
32001014,"so -pron- cry to jehovah , and say : » -pron- earnestly request that -pron- , o jehovah , do not let -pron- perish because of this man . do not allow the loss of innocent blood ! for -pron- , o jehovah , have do as -pron- please . «"
32002004,» and -pron- say : -pron- have be cast out of -pron- sight . yet -pron- will look again toward -pron- holy temple .
33001011,"» pass away , o inhabitant of shaphir , in nakedness and shame . the inhabitant of zaanan have not come forth ! the wailing of bethezel take away from -pron- the place where -pron- stand ."
33002008,"» lately -pron- people have become an enemy ! -pron- strip the robe off the garment from passersby , from man return from war ."
33002013,» the breaker one who open the breach one that break through have go ahead of -pron- . -pron- will pass through the gate and go out by -pron- . -pron- king will lead -pron- with jehovah at the head of -pron- . «
33004004,each man will sit under -pron- vine and under -pron- fig tree . no one will make -pron- afraid ! the mouth of jehovah of hosts have speak .
33007004,the good of -pron- be as a brier . the most upright be bad than a thorn hedge ! -pron- watchman 's day have come . -pron- visitation have come . now -pron- will be perplex .
34002001,"-pron- who break in piece have come up against -pron- : safeguard the fortress , watch the way , make -pron- loin strong , and reinforce -pron- power ."
34002008,"nineveh have be from of old like a pool of water : yet -pron- flee away . » stand , stand , « -pron- cry ; but none look back ."
36001007,be silent before the sovereign lord jehovah ! for the day of jehovah be near ! jehovah have prepare a sacrifice . -pron- have sanctify -pron- guest .
36002015,"» this be the joyous city that dwell in security . -pron- say in -pron- heart , ' -pron- be ! there be no one else ! '' -pron- have become an object of desolation , a place for wild animal to lie down in . every one who pass by -pron- will hiss , and wag -pron- hand . «"
36003004,-pron- prophet be insolent and treacherous person . -pron- priest have profane the sanctuary ! -pron- have do violence to the law .
37002009,» the glory of this house will be great than -pron- be before . -pron- will give -pron- people peace . « jehovah of hosts have speak .
37002023,"» on that day , « declare jehovah of hosts , » -pron- will take -pron- , -pron- servant zerubbabel son of shealtiel , « declare jehovah . » -pron- will make -pron- important like a signet signature ring , because -pron- have choose -pron- , « proclaim jehovah of hosts ."
38001003,"tell -pron- , jehovah of hosts have say : » jehovah of hosts say return to -pron- and -pron- will return to -pron- . «"
38001011,-pron- speak to the messenger angel of jehovah who stand among the myrtle - tree : » -pron- have patrol the earth and the entire world be at rest . «
38001012,"then the messenger angel of jehovah say : » jehovah of hosts , how much longer until -pron- show compassion to jerusalem and the city of judah ? -pron- have be angry with -pron- for seventy year . «"
38001014,"the angel say : » call out , say , this be what jehovah of hosts have say : ' -pron- be zealous for jerusalem and for zion with intense ardor ."
38002006,"» flee from the land of the north , « say jehovah . » -pron- have spread -pron- abroad as the four wind of the heaven , « continue jehovah ."
38002009,"» behold ! -pron- will shake -pron- hand power over -pron- , and -pron- will be a spoil to those who serve -pron- . « then -pron- will know that jehovah of hosts have send -pron- ."
38002011,"» many nation will join -pron- to jehovah in that day , and will be -pron- people ! -pron- will dwell in the -pron- midst , and -pron- will know that jehovah of hosts have send -pron- to -pron- . «"
38003004,"-pron- speak to those who stand before -pron- : » take the filthy garment from -pron- . behold , -pron- have cause -pron- iniquity to pass from -pron- and -pron- will clothe -pron- with rich apparel . «"
38004009,» the hand of zerubbabel have lay the foundation of this house . -pron- hand will also finish -pron- ! -pron- should know that jehovah of hosts have send -pron- to -pron- .
38007009,"» jehovah of hosts have speak : every man should execute true judgment , and show kindness and compassion to -pron- brother !"
38008023,"jehovah of host say : » in those day -pron- will come to pass , that ten man out of all the language of the nation , will take hold of the skirt of the one who be a jew , say , -pron- will go with -pron- , for -pron- have hear that god be with -pron- . «"
38009008,» -pron- will encamp about -pron- house against the army . none will pass through or return . no oppressor will pass through -pron- any more : for now -pron- have see with -pron- eye .
38009009,"» rejoice greatly , o daughter of zion ! shout , o daughter of jerusalem ! behold , -pron- king come to -pron- ! -pron- be righteous have salvation . -pron- be humble , and rid upon an ass , even upon a colt the son of a -pron- as ."
38010002,"» for the teraphim have speak vanity , and the diviner have see a lie . -pron- have tell false dream ! -pron- comfort in vain . -pron- go -pron- way like sheep . -pron- be afflict because there be no shepherd ."
38010006,"» -pron- will strengthen the house of judah . -pron- will save the house of joseph and -pron- will bring -pron- back . -pron- will have mercy upon -pron- ; and -pron- will be as though -pron- have not cast -pron- off . for -pron- be jehovah , -pron- god , and -pron- will hear -pron- !"
38010008,"» -pron- will whistle for -pron- , and gather -pron- . -pron- have redeem -pron- and -pron- will increase the same as -pron- have increase ."
38011002,"» wail , -pron- fir tree , for the cedar have fall , because the majestic one be destroy . wail -pron- oak of bashan , for the strong forest have come down ."
38011010,"so -pron- take -pron- staff , beauty , and break -pron- in piece that -pron- may break -pron- covenant that -pron- have make with all the people ."
38014012,"» the plague will be that jehovah will strike all the people that have go to war against jerusalem ! -pron- flesh will wither away while -pron- stand upon -pron- foot , and -pron- eye will wither away in -pron- socket , and -pron- tongue will wither away in -pron- mouth ."
39002002,"» -pron- must honor -pron- by -pron- action . if -pron- will not listen to what -pron- say , and give glory and honor to -pron- name , -pron- will bring a curse on -pron- . -pron- will put a curse on the thing -pron- receive for -pron- support . -pron- have already put a curse on -pron- . -pron- blessing be curse already because -pron- do not take -pron- command seriously ."
39002008,» -pron- priest have turn away from the right path . -pron- teaching have lead many to do wrong . -pron- have corrupt the covenant -pron- make with levi -pron- .
39002011,» the people of judah have do wrong . -pron- deal treacherously and commit an abomination in israel and in jerusalem . judah have profane the holiness of jehovah by marry the daughter of a foreign god .
39002014,"» -pron- ask : why do -pron- not accept -pron- offering ? -pron- be because jehovah be a witness between -pron- and the wife of -pron- youth . the one to whom -pron- have be unfaithful ! -pron- be -pron- companion , the wife of -pron- marriage vow ."
39003013,"» -pron- have say terrible thing about -pron- , « say jehovah of hosts . » yet -pron- ask : ' what have -pron- say about -pron- ? ' «"
39003014,» -pron- have say : ' there be no value to serve god . what be the use of do what -pron- say or of try to show jehovah of hosts that -pron- be sorry for what -pron- have do ? '
40003002,"» repent , for the kingdom of heaven have come near . «"
40003017,then a voice from heaven say : » this be -pron- son whom -pron- love and whom -pron- have approve . «
40005027,"» -pron- have hear -pron- be say , ' -pron- should not commit adultery . '"
40005038,"» -pron- have hear -pron- say , an eye for an eye and a tooth for a tooth ."
40005043,"» -pron- have hear -pron- say , ' -pron- should love -pron- neighbor and hate -pron- enemy . '"
40007028,"when jesus have finish these word , the crowd be astonish at what -pron- teach ."
40008029,"-pron- scream at -pron- , say : » what have -pron- to do with -pron- , son of god ? have -pron- come to torment -pron- before the time ? «"
40010017,» beware of man ! -pron- will take -pron- to court ! -pron- will have -pron- beat in -pron- meeting place .
40010023,"» when -pron- persecute -pron- in this city , flee to the next . -pron- tell -pron- ; before -pron- have go through all the city of israel the son of man will come ."
40012005,"» have -pron- read the law that on the sabbath day the priest in the temple profane the sabbath , and be guiltless ?"
40012007,"» if -pron- have know what this mean , ' -pron- desire mercy and not sacrifice , '' -pron- would not have condemn the guiltless ."
40012018,» look ! -pron- servant whom -pron- have choose . -pron- be well pleased with -pron- . -pron- will put -pron- spirit upon -pron- and -pron- will declare judgment to the nation .
40012028,"» but if -pron- cast out demon by god 's spirit , then the kingdom of god have come to -pron- ."
40015006,» -pron- say there be no need for -pron- to give honor to -pron- father . -pron- have invalidate the word of god because of -pron- tradition !
40015032,"jesus call -pron- disciple and say : » -pron- feel compassion for the people , because -pron- have remain with -pron- now three day and have nothing to eat . -pron- do not want to send -pron- away hungry , for -pron- may faint on the way . «"
40017012,» -pron- tell -pron- that elijah have come . -pron- do not know -pron- and treat -pron- badly as -pron- please . -pron- will do the same with the son of man . «
40018012,"» what do -pron- think ? a man have a hundred sheep , and one of -pron- have go wander away . will -pron- leave the ninety - nine and go in search of the wander one ?"
40019004,"-pron- answer : » have -pron- not read , that -pron- who make -pron- from the beginning make -pron- male and female ?"
40019012,"» for there be man who , from birth , be without sex . there be some who be make that way by man . there be other who have make -pron- so for the kingdom of heaven . -pron- who be able to accept this let -pron- accept -pron- . «"
40019028,"jesus reply : » truly -pron- say to -pron- , when all thing be make new , and the son of man be seat in -pron- glory , -pron- who have come after -pron- will be seat on twelve seat , judge the twelve tribe of israel ."
40020012,» -pron- say : ' the last one have do only one hour 's work . -pron- have make -pron- equal to -pron- . -pron- have undergo the hard work of the day and the burn heat . '
40021042,"jesus say to -pron- : » have -pron- read the scripture , ' the stone the builder reject have be make the chief cornerstone of the building . this be jehovah 's do , and -pron- be wonderful in -pron- eye . '"
40022031,"» concern the resurrection of the dead , have -pron- read that which be speak to -pron- by god ?"
40022034,the pharisees assemble together when -pron- hear that -pron- have put the sadducees to silence .
40023023,"» woe to -pron- , scribe and pharisees , hypocrite ! -pron- tithe mint and dill and cumin , and have leave undo the weighty matter of the law : justice , mercy and faith . -pron- should do both and leave nothing undo ."
40023030,» -pron- claim that -pron- would not have be involve with -pron- father when -pron- spill the blood of the prophet .
40024043,"» know this , if the master of the house have know what time the thief be come , -pron- would have watch and -pron- house would not have be vandalized ."
40025021,"» -pron- lord say : ' well do , good and faithful servant . -pron- have be faithful over a few thing , so -pron- will put -pron- in charge of many thing . enter into the joy of -pron- lord . '"
40025027,» ' -pron- should have put -pron- money in the bank . -pron- should have receive -pron- money back plus interest .
40026047,"as -pron- speak , judas , one of the twelve , follow by a crowd carry sword and spear , approach -pron- . the chief priest and elder of the people have send -pron- ."
40026055,"that very hour jesus say to the people , » have -pron- come out to take -pron- with sword and stick as if -pron- be a thief ? -pron- do not take -pron- when -pron- teach in the temple daily ."
40026065,then the high priest rip -pron- robe apart and say : » -pron- have say evil against god ! why do -pron- need more witness ? -pron- have hear -pron- word of blasphemy ! «
40027060,"-pron- lay -pron- in -pron- own new tomb , which -pron- have cut out of the rock . then -pron- roll a great stone in front of the door of the tomb , and depart ."
40028005,the angel speak to the woman : » -pron- know -pron- seek jesus who have be impale ; do not fear .
40028007,"» go quickly and tell -pron- disciple -pron- have rise from the dead . see , -pron- go before -pron- to galilee . -pron- will see -pron- there , as -pron- have tell -pron- . «"
41001015,jesus say : » the time have come . the kingdom of god be at hand . repent and believe the good news . «
41001024,» what do -pron- want with -pron- jesus of nazareth ? have -pron- come to destroy -pron- ? -pron- know who -pron- be . -pron- be the holy one of god ! «
41002017,jesus hear this . -pron- say to -pron- : » those who be well have no need of a medical man but those who be ill do . -pron- have come to care for sinner not the upright . «
41004015,» these be -pron- by the wayside where the word be sow . when -pron- have hear ; satan come and take away the word that have be sow in -pron- .
41004016,"» the same be so of the word sow upon the rocky place . when -pron- have hear the word and receive -pron- with joy ,"
41004018,"» there be the word sow among the thorn . these have hear the word ,"
41004029,"» when the grain be ready -pron- immediately send man to cut -pron- , because the time for cutting have come . «"
41005018,"enter the boat , the man who have be possess with demon ask that -pron- may be allow to travel with -pron- ."
41006014,john the baptist have become well know . king herod hear that john have rise from the dead . therefore -pron- be do these powerful work .
41007029,then -pron- reply : » thank to -pron- answer -pron- may leave for the demon have go out of -pron- daughter . «
41009009,-pron- come down the mountain . -pron- warn -pron- not to tell anyone what -pron- have see until after the son of man have rise from the dead .
41009013,» but -pron- say to -pron- that elijah have come . -pron- have do to -pron- what ever -pron- wish just as -pron- be write about -pron- . «
41011017,"when -pron- teach , -pron- say : » be -pron- not write , -pron- house shall be call a house of prayer for all the nation ? but -pron- have make -pron- a den of robber . «"
41013023,» be alert for -pron- have tell -pron- all thing beforehand .
41014041,"-pron- come a third time and say to -pron- : » sleep and take -pron- rest . -pron- be enough the hour have come . look , the son of man be betray into the hand of sinner !"
41014048,jesus say : » have -pron- come out as against a thief with sword and stick to take -pron- ?
41014064,-pron- have hear -pron- word against god . what be -pron- opinion ? -pron- all say -pron- should be put to death .
41015046,"-pron- buy a linen cloth , and take -pron- down , wind -pron- in the linen cloth . then -pron- lay -pron- in a tomb that have be cut out of a rock . -pron- roll a stone against the door of the tomb ."
41016006,"-pron- say to -pron- : » do not be amazed . jesus the nazarene , who have be impale , be not here . -pron- have rise . behold , the place where -pron- lay -pron- !"
41016008,"-pron- flee from the tomb , for trembling and astonishment have come on -pron- . -pron- say nothing to anyone for -pron- be afraid ."
41016010,"-pron- tell those who have be with -pron- , for -pron- mourn and weep ."
41016011,when -pron- hear that -pron- be alive and -pron- have see -pron- -pron- do not believe -pron- .
41016014,"afterward -pron- be reveal to the eleven as -pron- sit at the table . -pron- rebuke -pron- for -pron- unbelief and hardness of heart , because -pron- do not believe those who have see -pron- after -pron- have rise ."
41016019,"after -pron- have speak to -pron- the lord jesus , be receive up into heaven , and sit down at the right hand of god ."
42001017,» -pron- will go before god in the spirit and power of elijah . -pron- will turn the heart of father to -pron- child and wrongdoer to the way of righteousness . this will make ready a people whose heart have be direct to jehovah . «
42001048,» -pron- have look on the low position of -pron- servant . all generation from now on will call -pron- blessed .
42002015,"the angel go away from -pron- into heaven . then the shepherd say to one another , » let -pron- go to bethlehem and see this thing that have happen , which god tell -pron- about . «"
42002017,as soon as -pron- see -pron- -pron- tell what -pron- have hear about the child .
42002030,» -pron- eye have see -pron- salvation .
42003019,john reprove herod the tetrarch for all the evil thing -pron- have do for -pron- take -pron- brother herodias ' wife .
42004018,"» the spirit of jehovah be upon -pron- . -pron- anoint -pron- to preach good news to the poor . -pron- have send -pron- to proclaim release to the captive , and recover of sight to the blind . to set at liberty those who be bruise ."
42004034,"» what have -pron- to do with -pron- jesus , -pron- nazarene ? have -pron- come to destroy -pron- ? -pron- know who -pron- be . -pron- be the holy one of god ! «"
42005026,everyone be amazed and -pron- glorify god . -pron- be fill with fear . -pron- say : » -pron- have see strange thing today . «
42007022,-pron- answer john 's disciple : » go and tell john the thing -pron- have see and hear . the blind receive -pron- sight ! the lame walk and leper be cleanse . the deaf hear ! the dead be raise up and the poor have good news preach to -pron- .
42008012,» those by the side of the road be -pron- who have hear . then the devil come and take the word from -pron- heart that -pron- may not believe and be save .
42008027,"when -pron- arrive on the shore , a demon - possess man meet -pron- . -pron- wear no clothe and do not live in a house but in the tomb . -pron- have be this way a long time ."
42008030,jesus ask -pron- : » what be -pron- name ? « -pron- answer : » legion « for many demon have enter into -pron- .
42008043,"there be a woman have an issue of blood twelve year . -pron- spend all -pron- money on physician , and could not be heal by any ."
42008048,"-pron- say to -pron- : » daughter , -pron- faith have make -pron- whole ; go in peace . «"
42009008,other say that elijah have appear and other and that one of the old prophet have rise again .
42009019,-pron- say : » john the baptist . other say elijah and still other say one of the old prophet have rise again . «
42009036,when the voice come jesus be find alone . -pron- keep quiet and tell no man what -pron- have see .
